NID,ID,PROYECTO,SONDAJE,ESTE,SUR,HUSO,ZONA,TIPO,ZI,ZF,N1,N2,N3,NR,TIPO DE SUELO,DUREZA ESTIMADA,N FREATICO,DESCRIPCION,,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,12.14,13,-,-,-,-,,,,"Grava de matriz arenosa, tamaño máximo 2"", forma angular a redondeada, compacta. Matriz arenosa de grano medio a fino, forma angular a subangular, mal graduada, humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,13.00,14,-,-,-,-,,,,"Arena color gris, grano medio a fino, forma angular a subangular, mal graduada, compacta, humedad alta. Gravas dispersas de tamaño máximo 1.5"" forma angular a
subangular.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,14.00,15,-,-,-,-,,,,"Arena color gris, grano medio a fino, forma angular a subangular, mal graduada, compacta, humedad alta. Gravas dispersas de tamaño máximo 1.5"" forma angular a
subangular.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,15.00,16,-,-,-,-,,,,"Arena Limosa color gris, grano fino, compacta, mal graduada. limo de plasticidad media a alta, consistencia dura, humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,16.00,17,-,-,-,-,,,,"Arena color gris, grano medio a fino bien graduada, forma angular a redondeada, mal graduada, humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,17.00,18,-,-,-,-,,,,"Arena color gris, grano medio a fino bien graduada, forma angular a redondeada, mal graduada, humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,18.00,19,-,-,-,-,,,,"Arena color gris, grano medio a fino bien graduada, forma angular a redondeada, mal graduada, humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,19.00,20,-,-,-,-,,,,"arena color gris oscuro, de bajo grado de cementación, muy compacta, humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,20.00,21,-,-,-,-,,,,"arena color gris oscuro, de bajo grado de cementación, muy compacta, humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,21.00,22,-,-,-,-,,,,"Arena arcillosa color gris, de bajo a medio grado de cementación, muy compacta, humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,22.00,23,-,-,-,-,,,,"Arena arcillosa color gris, de bajo a medio grado de cementación, muy compacta, humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,23.00,24,-,-,-,-,,,,"Arena Color gris, de bajo a medio grado de cementación, muy Compacta, humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,24.00,25,-,-,-,-,,,,"Arena Color gris, de bajo a medio grado de cementación, muy Compacta, humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,25.00,26,-,-,-,-,,,,"de 0 a 38 cm Arcilla arenosa, de medio grado de cementación, consistencia dura, humedad alta. De 38 a 83cm arena color gris, de bajo
grado de cementación, muy compacta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,26.00,27,-,-,-,-,,,,"Arena Limosa color gris, de medio grado de cementación, muy compacta, humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,27.00,28,-,-,-,-,,,,"Arena Limosa color gris, de medio grado de cementación, muy compacta, humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,28.00,29,-,-,-,-,,,,"de 0 a 44 cm limo color gris oscuro de plasticidad media a alta, consistencia muy rígida, presencia de raíces en la muestra. De
44 a 70 cm arena color gris, bajo grado de cementación, muy compacta, humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,SPT,29.00,29.45,10,18,25,43,,,,"Limo color gris oscuro, plasticidad media a alta, consistencia muy rígida, humedad alta. Presencia de material oscuro en la muestra.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,ROT,29.45,30,-,-,-,-,,,,"Limo color gris oscuro, plasticidad media a alta, consistencia muy rígida, humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-1,756032.00,5944361.00,18,H,SPT,30.00,30.29,28,50,-,R,,,,"Limo arenoso, Limo color gris oscuro, plasticidad media a alta, consistencia muy
rígida, humedad alta. Arena grano fino, mal graduada,  compacta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,SPT,1.00,1.45,14,5,6,11,,,,"Arcilla  arenosa  de  color  café,  de  plasticidad media,    consistencia    medianamente    dura.
Humedad media.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,1.45,2,-,-,-,-,,,,"Arcilla  arenosa  de  color  café,  de  plasticidad media,    consistencia    medianamente    dura.
Humedad media.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,SPT,2.00,2.05,-,-,-,-,,,,"Grava  arenosa  de  grano  medio-grueso,  color gris-pardo.   Gravas   de   diámetro   1/4""   a   3"". Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,2.00,3,-,-,-,-,,,2.20-2.50,"Grava  arenosa  de  grano  medio-grueso,  color gris-pardo.   Gravas   de   diámetro   1/4""   a   3"". Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,3.00,4,-,-,-,-,,,,"Grava  arenosa  de  grano  medio-grueso,  color gris-pardo.   Gravas   de   diámetro   1/4""   a   3"". Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,4.00,5,-,-,-,-,,,,"Grava  arenosa  de  grano  medio-grueso,  color gris-pardo.   Gravas   de   diámetro   1/4""   a   3"". Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,5.00,6,-,-,-,-,,,,,,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,6.00,7,-,-,-,-,,,,,,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,7.00,8,-,-,-,-,,,,,,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,8.00,9,-,-,-,-,,,,,,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,9.00,10,-,-,-,-,,,,"Limo     arcilloso     de     color     café-gris     de consistencia    dura,    plasticidad    media-alta.
Presencia de gravas subangulares de diámetro 1/4"" a 3"". Material compacto humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,SPT,10.00,10.45,35,40,R/25,100,,,,"Arena  de  grano  medio,  color  gris  oscuro,  de compacidad densa. Plasticidad nula. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,SPT,11.00,11.2,35,R,-,100,,,,"Arena  de  grano  medio,  color  gris  oscuro,  de compacidad densa. Plasticidad nula. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,SPT,12.00,12.14,R,-,-,100,,,,"Arena  de  grano  medio,  color  gris  oscuro,  de compacidad densa. Plasticidad nula. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,SPT,13.00,13.03,R,-,-,100,,,,"Arena  de  grano  medio,  color  gris  oscuro,  de compacidad densa. Plasticidad nula. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,13.00,14,-,-,-,-,,,,"Grava  arenosa  de  grano  medio-grueso,  color gris-pardo.   Gravas   de   diámetro   1/4""   a   3"". Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,14.00,15,-,-,-,-,,,,"Grava  arenosa  de  grano  medio-grueso,  color gris-pardo.   Gravas   de   diámetro   1/4""   a   3"". Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,SPT,15.00,15.11,R,-,-,100,,,,"Arena  de  grano  medio,  color  gris  oscuro,  de compacidad densa. Plasticidad nula. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,SPT,16.00,16.14,R,-,-,100,,,,"Arena  de  grano  medio,  color  gris  oscuro,  de compacidad densa. Plasticidad nula. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,SPT,17.00,17.04,R,-,-,100,,,,"Arena  de  grano  medio,  color  gris  oscuro,  de compacidad densa. Plasticidad nula. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,SPT,18.00,18.07,R,-,-,100,,,,"Arena  de  grano  medio,  color  gris  oscuro,  de compacidad densa. Plasticidad nula. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,18.07,19,-,-,-,-,,,,"Arena  de  grano  fino-medio,  limosa  de  color gris,  de  compacidad  densa,  plasticidad  baja. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,19.00,20,-,-,-,-,,,,"Arena  de  grano  fino-medio,  limosa  de  color gris,  de  compacidad  densa,  plasticidad  baja. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,20.00,21,-,-,-,-,,,,"Arena  de  grano  fino-medio,  limosa  de  color gris,  de  compacidad  densa,  plasticidad  baja. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,21.00,22,-,-,-,-,,,,"Arena  de  grano  fino-medio,  limosa  de  color gris,  de  compacidad  densa,  plasticidad  baja. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,22.00,23,-,-,-,-,,,,"Arena  de  grano  fino-medio,  limosa  de  color gris,  de  compacidad  densa,  plasticidad  baja. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,23.00,24,-,-,-,-,,,,"Arena  de  grano  fino-medio,  limosa  de  color gris,  de  compacidad  densa,  plasticidad  baja. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,24.00,25,-,-,-,-,,,,"Arena  de  grano  fino-medio,  limosa  de  color gris,  de  compacidad  densa,  plasticidad  baja. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,25.00,26,-,-,-,-,,,,"Arena  de  grano  fino-medio,  limosa  de  color gris,  de  compacidad  densa,  plasticidad  baja. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,26.00,27,-,-,-,-,,,,"Limo   arenoso   de   color   gris   oscuro,   de plasticidad media, consistencia dura. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,27.00,28,-,-,-,-,,,,"Limo   arenoso   de   color   gris   oscuro,   con presencia  menor  de  gravas  subredondeadas de diámetro de 1/4"" a 3"". Material de plasticidad
media, consistencia dura. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,28.00,29,-,-,-,-,,,,"Grava  arenosa  de  grano  medio-grueso,  color gris-pardo.   Gravas   de   diámetro   1/4""   a   3"". Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-2,756291.00,5944358.00,18,H,ROT,29.00,30,-,-,-,-,,,,"Grava  arenosa  de  grano  medio-grueso,  color gris-pardo.   Gravas   de   diámetro   1/4""   a   3"". Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,0.00,1,-,-,-,-,,,,"de 0 a 30cm arcilla, plasticidad baja, consistencia dura. De 30 a 79 cm Grava de matriz arenosa tamaño máximo 2.5"" forma angular a subangular, compacta. Matriz arenosa de grano medio a grueso, forma angular a subangular, mal
graduada. Humedad media a alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,1.00,2,-,-,-,-,,,,,,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,2.00,3,-,-,-,-,,,2.20-2.30-2.40,"Grava de matriz arenosa, color gris de tamaño máximo 3"", forma angular a subangular, compacta. matriz arenosa de grano grueso, forma angular a redondeada, mal graduada. humedad media a alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,3.00,4,-,-,-,-,,,,"Grava de matriz arenosa, color gris de tamaño máximo 3"", forma angular a subangular, compacta. matriz arenosa de grano grueso, forma angular a redondeada, mal graduada. humedad media a alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,4.00,5,-,-,-,-,,,,"Grava de matriz arenosa, color gris de tamaño máximo 3"", forma angular a subangular, compacta. matriz arenosa de grano grueso, forma angular a redondeada, mal graduada. humedad media a alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,5.00,6,-,-,-,-,,,,"Grava de matriz arenosa, color gris de tamaño máximo 3"", forma angular a subangular, compacta. matriz arenosa de grano grueso, forma angular a redondeada, mal graduada. humedad media a alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,6.00,7,-,-,-,-,,,,"Grava de matriz arenosa, color gris de tamaño máximo 3"", forma angular a subangular, compacta. matriz arenosa de grano grueso, forma angular a redondeada, mal graduada. humedad media a alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,7.00,8,-,-,-,-,,,,"Grava de matriz arenosa, color gris de tamaño máximo 3"", forma angular a subangular, compacta. matriz arenosa de grano grueso a media, forma angular a redondeada, mal graduada. humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,8.00,9,-,-,-,-,,,,"Grava de matriz arenosa, color gris de tamaño máximo 3"", forma angular a subangular, compacta. matriz arenosa de grano grueso a media, forma angular a redondeada, mal graduada. humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,9.00,10,-,-,-,-,,,,"Grava de matriz arenosa, color gris de tamaño máximo 3"", forma angular a subangular, compacta. matriz arenosa de grano grueso a media, forma angular a redondeada, mal graduada. humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,10.00,11,-,-,-,-,,,,"Grava de matriz arenosa, color gris de tamaño máximo 3"", forma angular a subangular, compacta. matriz arenosa de grano grueso a media, forma angular a redondeada, mal graduada. humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,SPT,11.00,11.14,50,-,-,100,,,,"Arena de grano medio a gruesa, forma angular a subangular, muy compacta, mal graduada, humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,11.14,12,-,-,-,-,,,,"Limo color gris-azulado de consistencia dura, plasticidad media-alta. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,SPT,12.00,12.28,31,50,-,100,,,,"Limo color gris-azulado de consistencia dura, plasticidad media-alta. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,12.28,13,-,-,-,-,,,,"Limo color gris-azulado de consistencia dura, plasticidad media-alta. Humedad alta. Presencia de arena media, mal graduada, compacta. grava dispersa con tamaño máximo 2"", forma subangular
a redondeada.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,13.00,14,-,-,-,-,,,,"Grava de matriz arenosa color gris, tamaño máximo 2"", forma angular a subangular, compacta. Matriz arenosa fina a gruesa, forma angular a subangular, mal graduada. humedad
alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,14.00,15,-,-,-,-,,,,"de 0 a 39 cm arcilla color café, bajo a medio grado de cementación, consistencia dura. De 39 a 82cm
arena color gris, de bajo grado de cementación, muy compacta, humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,SPT,16.00,16,-,-,-,-,,,,"Arcilla arenosa, medio grado de cementación, consistencia dura, humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,15.00,17,-,-,-,-,,,,"Arcilla arenosa, medio grado de cementación, consistencia dura, humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,17.00,18,-,-,-,-,,,,"De 0 a 63 cm Grava de matriz arenosa, tamaño máximo 1.5"" forma subangular, compacta, arena media gruesa, mal graduada. de 63 a 83 cm arcilla arenosa, de medio grado de cementación,
consistencia dura. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,18.00,19,-,-,-,-,,,,"de 0 a 10 cm Arcilla, de medio grado de cementación, dura. De 10 a 80 cm Grava de matriz arenosa, tamaño máximo 1.5"", forma angular a redondeada, compacta. Matriz arenosa
de grano medio a grueso, mal graduada. humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,19.00,20,-,-,-,-,,,,"Arcilla color café, de medio grado de cementación, consistencia dura. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,20.00,21,-,-,-,-,,,,"Arcilla color café, de medio grado de cementación, consistencia dura. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,21.00,22,-,-,-,-,,,,"Arcilla color café, de medio grado de cementación, consistencia dura. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,22.00,23,-,-,-,-,,,,"Arcilla arenosa color café, de bajo a medio grado de cementación, consistencia dura. Humedad alta.
Presencia de grava dispersa, tamaño máximo 0.5""",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,23.00,24,-,-,-,-,,,,"Arena arcillosa color gris, de bajo grado de cementación, muy compacta. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,24.00,25,-,-,-,-,,,,"Arena color gris, de bajo grado de cementación, muy compacta. Humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,25.00,26,-,-,-,-,,,,"de 0 35 cm arcilla arenosa, de medio grado de cementación, consistencia dura. De 35 a 89 cm arena, de bajo a medio grado de cementación,
Muy compacta. Humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,26.00,27,-,-,-,-,,,,"de 0 a 56 cm arena color gris, de bajo grado de cementación, muy compacta. De 56 a 93cm arcilla
arenosa color gris-café, de bajo grado de cementación, consistencia dura. Humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,27.00,28,-,-,-,-,,,,"Arena color gris, de bajo grado de cementación, muy compacta. Humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,28.00,29,-,-,-,-,,,,"Arena color gris, de bajo grado de cementación, muy compacta. Humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-3,756015.00,5944155.00,18,H,ROT,29.00,30,-,-,-,-,,,,"Arena color gris, de bajo grado de cementación, muy compacta. Humedad alta",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,0.00,1,-,-,-,-,,,,"Arcilla  de color  café-gris,  de plasticidad  alta, consistencia  medianamente  dura.  Humedad media.   Grava   arenosa   de   grano   medio- grueso, color gris-pardo. Gravas de diámetro
1/4"" a 3"", con presencia de bolones de 4"" a 6"". Material compacto.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,1.00,2,-,-,-,-,,,,"Grava arenosa de grano medio-grueso, color gris-pardo. Gravas de diámetro 1/4"" a 3"", con presencia  de  bolones  de  4""  a  6"".  Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,2.00,3,-,-,-,-,,,2.00-2.20-2.50,"Grava arenosa de grano medio-grueso, color gris-pardo. Gravas de diámetro 1/4"" a 3"", con presencia  de  bolones  de  4""  a  6"".  Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,3.00,4,-,-,-,-,,,,"Grava arenosa de grano medio-grueso, color gris-pardo. Gravas de diámetro 1/4"" a 3"", con presencia  de  bolones  de  4""  a  6"".  Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,4.00,5,-,-,-,-,,,,"Grava arenosa de grano medio-grueso, color gris-pardo. Gravas de diámetro 1/4"" a 3"", con presencia  de  bolones  de  4""  a  6"".  Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,5.00,6,-,-,-,-,,,,"Grava arenosa de grano medio-grueso, color gris-pardo. Gravas de diámetro 1/4"" a 3"", con presencia  de  bolones  de  4""  a  6"".  Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,6.00,7,-,-,-,-,,,,"Grava arenosa de grano medio-grueso, color gris-pardo. Gravas de diámetro 1/4"" a 3"", con presencia  de  bolones  de  4""  a  6"".  Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,7.00,8,-,-,-,-,,,,"Grava arenosa de grano medio-grueso, color gris-pardo. Gravas de diámetro 1/4"" a 3"", con presencia  de  bolones  de  4""  a  6"".  Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,8.00,9,,,,,,,,"Grava arenosa de grano medio-grueso, color gris-pardo. Gravas de diámetro 1/4"" a 3"", con presencia  de  bolones  de  4""  a  6"".  Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,9.00,10,,,,,,,,"Grava arenosa de grano medio-grueso, color gris-pardo. Gravas de diámetro 1/4"" a 3"", con presencia  de  bolones  de  4""  a  6"".  Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,10.00,11,,,,,,,,"Grava arenosa de grano medio-grueso, color gris-pardo. Gravas de diámetro 1/4"" a 3"", con presencia  de  bolones  de  4""  a  6"".  Material compacto. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,11.00,12,,,,,,,,"Grava  arenosa  de  grano  medio.  Color  gris- pardo.   Gravas    de   diámetro   1/4""    a   3"", subredondeadas.        Material        compacto.
Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,12.00,13,,,,,,,,"Grava  arenosa  de  grano  medio.  Color  gris- pardo.   Gravas    de   diámetro   1/4""    a   3"", subredondeadas.        Material        compacto.
Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,13.00,14,,,,,,,,"Grava arenosa de grano medio. Color pardo- gris.   Gravas   de   diámetro   de   1/4""   a   3"", subredondeada.   Presencia   de   arcilla   color café  en  la  finalización  del  longeo.  Material compacto humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,ROT,14.00,15,,,,,,,,"Arcilla  de  color  café-parda,  de  consistencia dura, plasticidad alta. Humedad alta.",,,,
,,"Terreno para edificación y urbanización PUH Chacra Maipón, Chillan",S-4,756174.00,5944012.00,18,H,SPT,15.00,15.23,35,R,-,100,,,,"Arcilla  de  color  café-parda,  de  consistencia dura, plasticidad alta. Humedad alta.",,,,
